Point,X,Y,Wavelength,Velocity
1,1.75,24.5,10.75,6643.
1,1.75,25.5,2.75,6508.
1,1.75,25.5,3.25,6384.
1,1.75,25.5,3.75,6426.
1,1.75,25.5,4.25,6230.
1,1.75,25.5,4.75,6167.
1,1.75,25.5,5.25,5950.
1,1.75,25.5,5.75,5944.
1,1.75,25.5,6.25,6082.
1,1.75,25.5,6.75,6226.
1,1.75,25.5,7.25,6336.
1,1.75,25.5,7.75,6412.
1,1.75,25.5,8.25,6467.
1,1.75,25.5,8.75,6508.
1,1.75,25.5,9.25,6534.
1,1.75,25.5,9.75,6523.
1,1.75,25.5,10.25,6439.
1,1.75,25.5,10.75,6216.
1,1.75,25.5,11.25,5945.
1,1.75,25.5,11.25,5945.
1,1.75,26,2.25,6364.
1,1.75,26,2.75,6414.
1,1.75,26,3.25,6385.
1,1.75,26,3.75,6383.
1,1.75,26,4.25,6278.
1,1.75,26,4.75,6193.
1,1.75,26,5.25,6451.
1,1.75,26,5.75,6388.
1,1.75,26,6.25,6155.
1,1.75,26,6.75,6038.
1,1.75,26,7.25,5965.
1,1.75,26,7.75,5969.
1,1.75,26,8.25,6027.
1,1.75,26,8.75,6114.
1,1.75,26,9.25,6226.
1,1.75,26,9.75,6369.
1,1.75,26,10.25,6508.
1,1.75,26,10.75,6596.
1,1.75,26.5,3.25,6552.
1,1.75,26.5,3.75,6549.
1,1.75,26.5,4.25,6690.
1,1.75,26.5,4.75,6649.
1,1.75,26.5,5.25,6515.
1,1.75,26.5,5.75,6421.
1,1.75,26.5,6.25,6490.
1,1.75,26.5,6.75,6532.
1,1.75,26.5,7.25,6532.
1,1.75,26.5,7.75,6498.
1,1.75,26.5,8.25,6512.
1,1.75,26.5,8.75,6593.
1,1.75,26.5,9.25,6708.
1,1.75,26.5,9.75,6838.
1,1.75,26.5,10.25,6960.
1,1.75,26.5,10.75,7086.
1,1.75,26.5,10.75,7086.
1,1.75,27.5,2.25,6922.
1,1.75,27.5,2.75,6861.
1,1.75,27.5,3.25,6843.
1,1.75,27.5,3.75,6538.
1,1.75,27.5,4.25,6387.
1,1.75,27.5,4.75,6246.
1,1.75,27.5,5.25,6185.
1,1.75,27.5,5.75,6146.
1,1.75,27.5,6.25,6064.
1,1.75,27.5,6.75,6017.
1,1.75,27.5,7.25,6050.
1,1.75,27.5,7.75,6111.
1,1.75,27.5,8.25,6188.
1,1.75,27.5,8.75,6291.
1,1.75,27.5,9.25,6411.
1,1.75,27.5,9.75,6535.
1,1.75,27.5,10.25,6648.
1,1.75,27.5,10.75,6742.
1,1.75,27.5,10.75,6742.
1,1.75,28.5,3.25,6406.
1,1.75,28.5,3.75,6412.
1,1.75,28.5,4.25,6251.
1,1.75,28.5,4.75,6196.
1,1.75,28.5,5.25,6179.
1,1.75,28.5,5.75,6284.
1,1.75,28.5,6.25,6333.
1,1.75,28.5,6.75,6314.
1,1.75,28.5,7.25,6329.
1,1.75,28.5,7.75,6371.
1,1.75,28.5,8.25,6446.
1,1.75,28.5,8.75,6541.
1,1.75,28.5,9.25,6632.
1,1.75,28.5,9.75,6715.
1,1.75,28.5,10.25,6798.
1,1.75,28.5,10.75,6877.
1,1.75,28.5,10.75,6877.
1,1.75,29.5,2.25,6200.
1,1.75,29.5,2.75,6212.
1,1.75,29.5,3.25,6013.
1,1.75,29.5,3.75,6057.
1,1.75,29.5,4.25,6260.
1,1.75,29.5,4.75,6319.
1,1.75,29.5,5.25,5967.
1,1.75,29.5,5.75,5705.
1,1.75,29.5,6.25,5620.
1,1.75,29.5,6.75,5633.
1,1.75,29.5,7.25,5655.
1,1.75,29.5,7.75,5700.
1,1.75,29.5,8.25,5768.
1,1.75,29.5,8.75,5845.
1,1.75,29.5,9.25,5916.
1,1.75,29.5,9.75,5981.
1,1.75,29.5,10.25,6048.
1,1.75,29.5,10.75,6108.
1,1.75,29.5,10.75,6108.
1,1.75,30,2.25,6196.
1,1.75,30,2.75,5903.
1,1.75,30,3.25,5592.
1,1.75,30,3.75,5755.
1,1.75,30,4.25,5781.
1,1.75,30,4.75,5794.
1,1.75,30,5.25,5744.
1,1.75,30,5.75,5592.
1,1.75,30,6.25,5542.
1,1.75,30,6.75,5565.
1,1.75,30,7.25,5600.
1,1.75,30,7.75,5655.
1,1.75,30,8.25,5735.
1,1.75,30,8.75,5815.
1,1.75,30,9.25,5907.
1,1.75,30,9.75,5992.
1,1.75,30,10.25,6069.
1,1.75,30,10.75,6135.
1,1.75,30.5,2.25,6373.
1,1.75,30.5,2.75,6436.
1,1.75,30.5,3.25,6228.
1,1.75,30.5,3.75,6204.
1,1.75,30.5,4.25,5825.
1,1.75,30.5,4.75,5786.
1,1.75,30.5,5.25,6232.
1,1.75,30.5,5.75,6165.
1,1.75,30.5,6.25,5389.
1,1.75,30.5,6.75,4974.
1,1.75,30.5,7.25,5033.
1,1.75,30.5,7.75,5216.
1,1.75,30.5,8.25,5463.
1,1.75,30.5,8.75,5632.
1,1.75,30.5,9.25,5787.
1,1.75,30.5,9.75,5957.
1,1.75,30.5,10.25,6105.
1,1.75,30.5,10.75,6204.
1,1.75,30.5,10.75,6204.
1,1.75,31,3.75,7128.
1,1.75,31,4.25,6823.
1,1.75,31,4.75,6887.
1,1.75,31,5.25,6617.
1,1.75,31,5.75,6486.
1,1.75,31,6.25,6557.
1,1.75,31,6.75,6614.
1,1.75,31,7.25,6648.
1,1.75,31,7.75,6696.
1,1.75,31,8.25,6757.
1,1.75,31,8.75,6791.
1,1.75,31,9.25,6742.
1,1.75,31,9.75,6505.
1,1.75,31,10.25,6107.
1,1.75,31,10.75,5854.
1,1.75,31,11.25,5773.
1,1.75,31,11.25,5773.
1,1.75,32,2.25,3867.
1,1.75,32,2.75,3397.
1,1.75,32,3.25,2784.
1,1.75,32,3.75,2230.
1,1.75,32,4.25,2143.
1,1.75,32,4.75,2091.
1,1.75,32,5.25,2123.
1,1.75,32,5.75,2200.
1,1.75,32,6.25,2298.
1,1.75,32,6.75,2404.
1,1.75,32,7.25,2477.
1,1.75,32,7.75,2536.
1,1.75,32,8.25,2598.
1,1.75,32,8.75,2631.
1,1.75,32,9.25,2654.
1,1.75,32,9.75,2669.
1,1.75,32,10.25,2670.
1,1.75,32,10.75,2662.
1,1.75,32,10.75,2662.
1,1.75,32.5,2.75,3599.
1,1.75,32.5,3.25,2853.
1,1.75,32.5,3.75,2891.
1,1.75,32.5,4.25,2047.
1,1.75,32.5,4.75,1922.
1,1.75,32.5,5.25,2051.
1,1.75,32.5,6.25,2336.
1,1.75,32.5,7.25,2600.
1,1.75,32.5,7.75,2731.
1,1.75,32.5,8.25,2829.
1,1.75,32.5,8.75,2907.
1,1.75,32.5,9.25,2952.
1,1.75,32.5,9.75,2992.
1,1.75,32.5,10.25,3030.
1,1.75,32.5,10.75,3053.
1,1.75,33,5.25,3035.
1,1.75,33,5.75,2980.
1,1.75,33,6.25,2888.
1,1.75,33,6.75,2794.
1,1.75,33,7.25,2714.
1,1.75,33,7.75,2656.
1,1.75,33,8.25,2618.
1,1.75,33,8.75,2589.
1,1.75,33,9.25,2556.
1,1.75,33,9.75,2510.
1,1.75,33,10.25,2455.
1,1.75,33,10.75,2359.
1,1.75,33,11.25,2265.
1,1.75,37.5,2.25,6092.
1,1.75,37.5,2.75,5853.
1,1.75,37.5,3.25,6025.
1,1.75,37.5,3.75,4699.
1,1.75,37.5,4.25,4516.
1,1.75,37.5,4.75,3937.
1,1.75,37.5,5.25,3771.
1,1.75,37.5,5.75,3508.
1,1.75,37.5,6.25,3382.
1,1.75,37.5,6.75,3394.
1,1.75,37.5,7.25,3428.
1,1.75,37.5,7.75,3450.
1,1.75,37.5,8.25,3451.
1,1.75,37.5,8.75,3424.
1,1.75,37.5,9.25,3379.
1,1.75,37.5,9.75,3319.
1,1.75,37.5,10.25,3246.
1,1.75,37.5,10.25,3246.
1,1.75,38.5,2.75,6419.
1,1.75,38.5,3.25,6275.
1,1.75,38.5,3.75,6423.
1,1.75,38.5,4.25,6446.
1,1.75,38.5,4.75,6397.
1,1.75,38.5,5.25,6002.
1,1.75,38.5,5.75,5697.
1,1.75,38.5,6.25,5586.
1,1.75,38.5,6.75,5530.
1,1.75,38.5,7.25,5028.
1,1.75,38.5,7.75,4665.
1,1.75,38.5,8.25,4610.
1,1.75,38.5,8.75,4564.
1,1.75,38.5,9.25,4498.
1,1.75,38.5,9.75,4402.
1,1.75,38.5,10.25,4164.
1,1.75,38.5,10.75,3786.
1,1.75,38.5,11.25,3501.
1,1.75,38.5,11.75,3375.
1,1.75,39,2.25,6640.
1,1.75,39,2.75,6695.
1,1.75,39,3.25,6526.
1,1.75,39,3.75,6254.
1,1.75,39,4.25,5959.
1,1.75,39,4.75,5705.
1,1.75,39,5.25,5648.
1,1.75,39,5.75,6252.
1,1.75,39,6.25,6614.
1,1.75,39,6.75,6656.
1,1.75,39,7.25,6148.
1,1.75,39,7.75,5851.
1,1.75,39,8.25,5954.
1,1.75,39,8.75,6090.
1,1.75,39,9.25,6229.
1,1.75,39,9.75,6335.
1,1.75,39,10.25,6394.
1,1.75,39,10.75,6412.
1,1.75,39,10.75,6412.
1,1.75,39.5,2.25,6549.
1,1.75,39.5,2.75,6404.
1,1.75,39.5,3.25,6244.
1,1.75,39.5,3.75,6314.
1,1.75,39.5,4.25,5977.
1,1.75,39.5,4.75,5831.
1,1.75,39.5,5.25,5868.
1,1.75,39.5,5.75,5782.
1,1.75,39.5,6.25,5732.
1,1.75,39.5,6.75,5899.
1,1.75,39.5,7.25,5954.
1,1.75,39.5,7.75,5966.
1,1.75,39.5,8.25,6032.
1,1.75,39.5,8.75,6152.
1,1.75,39.5,9.25,6281.
1,1.75,39.5,9.75,6398.
1,1.75,39.5,10.25,6507.
1,1.75,39.5,10.75,6600.
1,1.75,39.5,11.25,6658.
1,1.75,39.5,11.25,6658.
1,1.75,40,3.75,4872.
1,1.75,40,4.25,4765.
1,1.75,40,4.75,4828.
1,1.75,40,5.25,4705.
1,1.75,40,5.75,4698.
1,1.75,40,6.25,4871.
1,1.75,40,6.75,5063.
1,1.75,40,7.25,5287.
1,1.75,40,7.75,5459.
1,1.75,40,8.25,5627.
1,1.75,40,8.75,5784.
1,1.75,40,9.25,5925.
1,1.75,40,9.75,6057.
1,1.75,40,10.25,6163.
1,1.75,40,10.75,6276.
1,1.75,40,11.25,6396.
1,1.75,40,11.25,6396.
1,1.75,40.5,2.25,6611.
1,1.75,40.5,2.75,6540.
1,1.75,40.5,3.25,6737.
1,1.75,40.5,3.75,6229.
1,1.75,40.5,4.25,5682.
1,1.75,40.5,5.75,6245.
1,1.75,40.5,6.25,6045.
1,1.75,40.5,6.75,5937.
1,1.75,40.5,7.25,5591.
1,1.75,40.5,7.75,5632.
1,1.75,40.5,8.25,5817.
1,1.75,40.5,8.75,6021.
1,1.75,40.5,9.25,6195.
1,1.75,40.5,9.75,6358.
1,1.75,40.5,10.25,6500.
1,1.75,40.5,10.75,6639.
1,1.75,40.5,11.25,6749.
1,1.75,40.5,11.25,6749.
1,1.75,41,3.25,6496.
1,1.75,41,3.75,6643.
1,1.75,41,4.25,6938.
1,1.75,41,4.75,6861.
1,1.75,41,5.25,5993.
1,1.75,41,5.75,5969.
1,1.75,41,6.25,5445.
1,1.75,41,6.75,5523.
1,1.75,41,7.25,5422.
1,1.75,41,7.75,5072.
1,1.75,41,8.25,4816.
1,1.75,41,8.75,4621.
1,1.75,41,9.25,4442.
1,1.75,41,9.75,4333.
1,1.75,41,10.25,4277.
1,1.75,41,10.75,4256.
1,1.75,41.5,2.75,6450.
1,1.75,41.5,3.25,6373.
1,1.75,41.5,3.75,6730.
1,1.75,41.5,4.25,7157.
1,1.75,41.5,4.75,7180.
1,1.75,41.5,5.25,4646.
1,1.75,41.5,5.75,4611.
1,1.75,41.5,6.25,4659.
1,1.75,41.5,7.25,4862.
1,1.75,41.5,7.75,4955.
1,1.75,41.5,8.25,5021.
1,1.75,41.5,8.75,5053.
1,1.75,41.5,9.25,5072.
1,1.75,41.5,9.75,5085.
1,1.75,41.5,10.25,5098.
1,1.75,41.5,10.75,5110.
1,1.75,41.5,11.25,5117.
1,1.75,41.5,11.25,5117.
1,1.75,42,2.25,6601.
1,1.75,42,2.75,6562.
1,1.75,42,3.25,6416.
1,1.75,42,3.75,6283.
1,1.75,42,4.25,6250.
1,1.75,42,4.75,6360.
1,1.75,42,5.25,6413.
1,1.75,42,5.75,6394.
1,1.75,42,6.25,6480.
1,1.75,42,6.75,6485.
1,1.75,42,7.25,6459.
1,1.75,42,7.75,6515.
1,1.75,42,8.25,6574.
1,1.75,42,8.75,6429.
1,1.75,42,9.25,6141.
1,1.75,42,9.75,5999.
1,1.75,42,10.25,5921.
1,1.75,42,10.75,5877.
1,1.75,42,10.75,5877.
1,1.75,42.5,2.75,6391.
1,1.75,42.5,3.25,6309.
1,1.75,42.5,3.75,6307.
1,1.75,42.5,4.25,6171.
1,1.75,42.5,4.75,5872.
1,1.75,42.5,5.25,5886.
1,1.75,42.5,5.75,6168.
1,1.75,42.5,6.25,6149.
1,1.75,42.5,6.75,5754.
1,1.75,42.5,7.25,5714.
1,1.75,42.5,7.75,5727.
1,1.75,42.5,8.25,5781.
1,1.75,42.5,8.75,6005.
1,1.75,42.5,9.25,6244.
1,1.75,42.5,9.75,6438.
1,1.75,42.5,10.25,6630.
1,1.75,42.5,10.75,6867.
1,1.75,42.5,10.75,6867.
1,1.75,43.5,2.25,6324.
1,1.75,43.5,2.75,6337.
1,1.75,43.5,3.25,6293.
1,1.75,43.5,3.75,6288.
1,1.75,43.5,4.25,6132.
1,1.75,43.5,4.75,5842.
1,1.75,43.5,5.25,5810.
1,1.75,43.5,5.75,5718.
1,1.75,43.5,6.25,5808.
1,1.75,43.5,6.75,5964.
1,1.75,43.5,7.25,6149.
1,1.75,43.5,7.75,6352.
1,1.75,43.5,8.25,6543.
1,1.75,43.5,8.75,6692.
1,1.75,43.5,9.25,6804.
1,1.75,43.5,9.75,6283.
1,1.75,43.5,10.25,5732.
1,1.75,43.5,10.75,5727.
1,1.75,43.5,10.75,5727.
1,1.75,44,2.25,6322.
1,1.75,44,2.75,6265.
1,1.75,44,3.25,5964.
1,1.75,44,3.75,5898.
1,1.75,44,4.25,5992.
1,1.75,44,4.75,6000.
1,1.75,44,5.25,6078.
1,1.75,44,5.75,6194.
1,1.75,44,6.25,6304.
1,1.75,44,6.75,6185.
1,1.75,44,7.25,5800.
1,1.75,44,7.75,5812.
1,1.75,44,8.25,5909.
1,1.75,44,8.75,6008.
1,1.75,44,9.25,6116.
1,1.75,44,9.75,6222.
1,1.75,44,10.25,6316.
1,1.75,44,10.75,6380.
1,1.75,44,11.25,6380.
1,1.75,44,11.25,6380.
1,1.75,45,3.25,6848.
1,1.75,45,3.75,6738.
1,1.75,45,4.25,6603.
1,1.75,45,4.75,6457.
1,1.75,45,5.25,6347.
1,1.75,45,5.75,6632.
1,1.75,45,6.25,6823.
1,1.75,45,6.75,6837.
1,1.75,45,7.25,6848.
1,1.75,45,7.75,6931.
1,1.75,45,8.25,6932.
1,1.75,45,8.75,6643.
1,1.75,45,9.25,6599.
1,1.75,45,9.75,6717.
1,1.75,45,10.25,6845.
1,1.75,45,10.75,6968.
1,1.75,45,10.75,6968.
1,1.75,46.5,2.25,6390.
1,1.75,46.5,2.75,6426.
1,1.75,46.5,3.25,6120.
1,1.75,46.5,3.75,6087.
1,1.75,46.5,4.25,5901.
1,1.75,46.5,4.75,5623.
1,1.75,46.5,5.25,5547.
1,1.75,46.5,5.75,5596.
1,1.75,46.5,6.25,5651.
1,1.75,46.5,6.75,5716.
1,1.75,46.5,7.25,5849.
1,1.75,46.5,7.75,6002.
1,1.75,46.5,8.25,6154.
1,1.75,46.5,8.75,6296.
1,1.75,46.5,9.25,6394.
1,1.75,46.5,9.75,6464.
1,1.75,46.5,10.25,6450.
1,1.75,46.5,10.75,5730.
1,1.75,46.5,11.25,4685.
1,1.75,46.5,11.25,4685.
1,1.75,47,2.25,6553.
1,1.75,47,2.75,6340.
1,1.75,47,3.25,6582.
1,1.75,47,3.75,6548.
1,1.75,47,4.25,6261.
1,1.75,47,4.75,6270.
1,1.75,47,5.25,6082.
1,1.75,47,5.75,6028.
1,1.75,47,6.25,6101.
1,1.75,47,6.75,6160.
1,1.75,47,7.25,5970.
1,1.75,47,7.75,5787.
1,1.75,47,8.25,5817.
1,1.75,47,8.75,5894.
1,1.75,47,9.25,5998.
1,1.75,47,9.75,6111.
1,1.75,47,10.25,6252.
1,1.75,47,10.25,6252.
1,1.75,48,2.25,6561.
1,1.75,48,2.75,6475.
1,1.75,48,3.25,6272.
1,1.75,48,3.75,6143.
1,1.75,48,4.25,6076.
1,1.75,48,4.75,6363.
1,1.75,48,5.25,6662.
1,1.75,48,5.75,6789.
1,1.75,48,6.25,6789.
1,1.75,48,6.75,6112.
1,1.75,48,7.25,5461.
1,1.75,48,7.75,5648.
1,1.75,48,8.25,5793.
1,1.75,48,8.75,5950.
1,1.75,48,9.25,6090.
1,1.75,48,9.75,6210.
1,1.75,48,10.25,6289.
1,1.75,48,10.75,6344.
1,1.75,48,11.25,6374.
1,1.75,49,1.75,4364.
1,1.75,49,2.25,4221.
1,1.75,49,2.75,3497.
1,1.75,49,3.25,2600.
1,1.75,49,3.75,2176.
1,1.75,49,4.25,2067.
1,1.75,49,4.75,1930.
1,1.75,49,5.25,1892.
1,1.75,49,5.75,1952.
1,1.75,49,6.25,2051.
1,1.75,49,6.75,2148.
1,1.75,49,7.25,2245.
1,1.75,49,7.75,2356.
1,1.75,49,8.25,2427.
1,1.75,49,8.75,2465.
1,1.75,49,9.25,2486.
1,1.75,49,9.75,2497.
1,1.75,49,10.25,2504.
1,1.75,49,10.75,2507.
1,1.75,49.5,1.75,4735.
1,1.75,49.5,2.25,4206.
1,1.75,49.5,2.75,3614.
1,1.75,49.5,3.75,4623.
1,1.75,49.5,4.25,4601.
1,1.75,49.5,4.75,4594.
1,1.75,49.5,5.25,4614.
1,1.75,49.5,5.75,4667.
1,1.75,49.5,6.25,4716.
1,1.75,49.5,6.75,4727.
1,1.75,49.5,7.25,4691.
1,1.75,49.5,7.75,4645.
1,1.75,49.5,8.25,4627.
1,1.75,49.5,8.75,4655.
1,1.75,49.5,9.25,4709.
1,1.75,49.5,9.75,4760.
1,1.75,49.5,10.25,4833.
1,1.75,49.5,10.25,4833.
1,1.75,50,2.25,6636.
1,1.75,50,2.75,6561.
1,1.75,50,3.25,6417.
1,1.75,50,3.75,6353.
1,1.75,50,4.25,6381.
1,1.75,50,4.75,6236.
1,1.75,50,5.25,6162.
1,1.75,50,5.75,6200.
1,1.75,50,6.25,6201.
1,1.75,50,6.75,6241.
1,1.75,50,7.25,6332.
1,1.75,50,7.75,6378.
1,1.75,50,8.25,6233.
1,1.75,50,8.75,5722.
1,1.75,50,9.25,5388.
1,1.75,50,9.75,5325.
1,1.75,50,10.25,5308.
1,1.75,50,10.75,5311.
1,1.75,50,10.75,5311.
1,1.75,50.5,2.25,6519.
1,1.75,50.5,2.75,6491.
1,1.75,50.5,3.25,6424.
1,1.75,50.5,3.75,6159.
1,1.75,50.5,4.25,5973.
1,1.75,50.5,4.75,5932.
1,1.75,50.5,5.25,5823.
1,1.75,50.5,5.75,5628.
1,1.75,50.5,6.25,5579.
1,1.75,50.5,6.75,5729.
1,1.75,50.5,7.25,5867.
1,1.75,50.5,7.75,5961.
1,1.75,50.5,8.25,6015.
1,1.75,50.5,8.75,6049.
1,1.75,50.5,9.25,6007.
1,1.75,50.5,9.75,5789.
1,1.75,50.5,10.25,5580.
1,1.75,50.5,10.75,5525.
1,1.75,50.5,10.75,5525.
1,1.75,51,2.25,6764.
1,1.75,51,2.75,6755.
1,1.75,51,3.25,6740.
1,1.75,51,3.75,6569.
1,1.75,51,4.25,6403.
1,1.75,51,4.75,6332.
1,1.75,51,5.25,6226.
1,1.75,51,5.75,6155.
1,1.75,51,6.25,6115.
1,1.75,51,6.75,6058.
1,1.75,51,7.25,5997.
1,1.75,51,7.75,5916.
1,1.75,51,8.25,5825.
1,1.75,51,8.75,5779.
1,1.75,51,9.25,5766.
1,1.75,51,9.75,5756.
1,1.75,51,10.25,5746.
1,1.75,51,10.75,5741.
1,1.75,51,11.25,5739.
1,1.75,51.5,2.25,6622.
1,1.75,51.5,2.75,6505.
1,1.75,51.5,3.25,6616.
1,1.75,51.5,3.75,6509.
1,1.75,51.5,4.25,6286.
1,1.75,51.5,4.75,6444.
1,1.75,51.5,5.25,6454.
1,1.75,51.5,5.75,6424.
1,1.75,51.5,6.25,6365.
1,1.75,51.5,6.75,6239.
1,1.75,51.5,7.25,6220.
1,1.75,51.5,7.75,6194.
1,1.75,51.5,8.25,6165.
1,1.75,51.5,8.75,6161.
1,1.75,51.5,9.25,6172.
1,1.75,51.5,9.75,6195.
1,1.75,51.5,10.25,6221.
1,1.75,51.5,10.75,6238.
1,1.75,51.5,11.25,6242.
1,1.75,52,2.25,6892.
1,1.75,52,2.75,6851.
1,1.75,52,3.25,6630.
1,1.75,52,3.75,6478.
1,1.75,52,4.25,6414.
1,1.75,52,4.75,6095.
1,1.75,52,5.25,6024.
1,1.75,52,5.75,6202.
1,1.75,52,6.25,6009.
1,1.75,52,6.75,5952.
1,1.75,52,7.25,5909.
1,1.75,52,7.75,5877.
1,1.75,52,8.25,5835.
1,1.75,52,8.75,5758.
1,1.75,52,9.25,5692.
1,1.75,52,9.75,5649.
1,1.75,52,10.25,5619.
1,1.75,52,10.75,5599.
1,1.75,52,10.75,5599.
1,1.75,52.5,2.25,6326.
1,1.75,52.5,2.75,6175.
1,1.75,52.5,3.25,6227.
1,1.75,52.5,3.75,6210.
1,1.75,52.5,4.25,6024.
1,1.75,52.5,4.75,5916.
1,1.75,52.5,5.25,5828.
1,1.75,52.5,5.75,5816.
1,1.75,52.5,6.25,5840.
1,1.75,52.5,6.75,5851.
1,1.75,52.5,7.25,5843.
1,1.75,52.5,7.75,5775.
1,1.75,52.5,8.25,5682.
1,1.75,52.5,8.75,5632.
1,1.75,52.5,9.25,5613.
1,1.75,52.5,9.75,5611.
1,1.75,52.5,10.25,5620.
1,1.75,52.5,10.75,5634.
1,1.75,52.5,10.75,5634.
1,1.75,53,2.25,6043.
1,1.75,53,2.75,6146.
1,1.75,53,3.25,5972.
1,1.75,53,3.75,5754.
1,1.75,53,4.25,5821.
1,1.75,53,4.75,5871.
1,1.75,53,5.25,5849.
1,1.75,53,5.75,5763.
1,1.75,53,6.25,5671.
1,1.75,53,6.75,5629.
1,1.75,53,7.25,5566.
1,1.75,53,7.75,5490.
1,1.75,53,8.25,5446.
1,1.75,53,8.75,5438.
1,1.75,53,9.25,5446.
1,1.75,53,9.75,5461.
1,1.75,53,10.25,5474.
1,1.75,53,10.75,5484.
1,1.75,53,11.25,5487.
1,1.75,53.5,2.25,6202.
1,1.75,53.5,2.75,6233.
1,1.75,53.5,3.25,6313.
1,1.75,53.5,3.75,6070.
1,1.75,53.5,4.25,6132.
1,1.75,53.5,4.75,6124.
1,1.75,53.5,5.25,6021.
1,1.75,53.5,5.75,5990.
1,1.75,53.5,6.25,5734.
1,1.75,53.5,6.75,5906.
1,1.75,53.5,7.25,6278.
1,1.75,53.5,7.75,6182.
1,1.75,53.5,8.25,5888.
1,1.75,53.5,8.75,5805.
1,1.75,53.5,9.25,5753.
1,1.75,53.5,9.75,5714.
1,1.75,53.5,10.25,5693.
1,1.75,53.5,10.75,5694.
1,1.75,53.5,10.75,5694.
1,1.75,54,2.25,7066.
1,1.75,54,2.75,7277.
1,1.75,54,3.25,7610.
1,1.75,54,3.75,6833.
1,1.75,54,4.25,6522.
1,1.75,54,4.75,6526.
1,1.75,54,5.25,6644.
1,1.75,54,5.75,6660.
1,1.75,54,6.25,6658.
1,1.75,54,6.75,6659.
1,1.75,54,7.25,6661.
1,1.75,54,7.75,6650.
1,1.75,54,8.25,6621.
1,1.75,54,8.75,6605.
1,1.75,54,9.25,6579.
1,1.75,54,9.75,6515.
1,1.75,54,10.25,6448.
1,1.75,54,10.75,6414.
1,1.75,54,10.75,6414.
1,1.75,54.5,2.25,6707.
1,1.75,54.5,2.75,6543.
1,1.75,54.5,3.25,6593.
1,1.75,54.5,3.75,6372.
1,1.75,54.5,4.25,6275.
1,1.75,54.5,4.75,6381.
1,1.75,54.5,5.25,6345.
1,1.75,54.5,5.75,6177.
1,1.75,54.5,6.25,6026.
1,1.75,54.5,6.75,5970.
1,1.75,54.5,7.25,5970.
1,1.75,54.5,7.75,5970.
1,1.75,54.5,8.25,5988.
1,1.75,54.5,8.75,6026.
1,1.75,54.5,9.25,6069.
1,1.75,54.5,9.75,6106.
1,1.75,54.5,10.25,6138.
1,1.75,54.5,10.75,6164.
1,1.75,54.5,11.25,6178.
1,1.75,55.5,2.25,6314.
1,1.75,55.5,2.75,6353.
1,1.75,55.5,3.25,6370.
1,1.75,55.5,3.75,6475.
1,1.75,55.5,4.25,6621.
1,1.75,55.5,4.75,6460.
1,1.75,55.5,5.25,6128.
1,1.75,55.5,5.75,6221.
1,1.75,55.5,6.25,6364.
1,1.75,55.5,6.75,6598.
1,1.75,55.5,7.25,6901.
1,1.75,55.5,7.75,6800.
1,1.75,55.5,8.25,6402.
1,1.75,55.5,8.75,6348.
1,1.75,55.5,9.25,6318.
1,1.75,55.5,9.75,6221.
1,1.75,55.5,10.25,6077.
1,1.75,55.5,10.75,5984.
1,1.75,55.5,11.25,5925.
1,1.75,55.5,11.25,5925.
1,1.75,56,2.25,6690.
1,1.75,56,2.75,6704.
1,1.75,56,3.25,6575.
1,1.75,56,3.75,6370.
1,1.75,56,4.25,6394.
1,1.75,56,4.75,6381.
1,1.75,56,5.25,6277.
1,1.75,56,5.75,6206.
1,1.75,56,6.25,6191.
1,1.75,56,6.75,6158.
1,1.75,56,7.25,6122.
1,1.75,56,7.75,6057.
1,1.75,56,8.25,5978.
1,1.75,56,8.75,5901.
1,1.75,56,9.25,5838.
1,1.75,56,9.75,5799.
1,1.75,56,10.25,5790.
1,1.75,56,10.75,5803.
1,1.75,56,10.75,5803.
1,1.75,56.5,2.25,6903.
1,1.75,56.5,2.75,6777.
1,1.75,56.5,3.25,6719.
1,1.75,56.5,3.75,6621.
1,1.75,56.5,4.25,6467.
1,1.75,56.5,4.75,6385.
1,1.75,56.5,5.25,6420.
1,1.75,56.5,5.75,6414.
1,1.75,56.5,6.25,6282.
1,1.75,56.5,6.75,6206.
1,1.75,56.5,7.25,6141.
1,1.75,56.5,7.75,6093.
1,1.75,56.5,8.25,6050.
1,1.75,56.5,8.75,5992.
1,1.75,56.5,9.25,5923.
1,1.75,56.5,9.75,5858.
1,1.75,56.5,10.25,5807.
1,1.75,56.5,10.75,5792.
1,1.75,56.5,10.75,5792.
1,1.75,57,2.75,6871.
1,1.75,57,3.25,6960.
1,1.75,57,3.75,7660.
1,1.75,57,4.25,7186.
1,1.75,57,4.75,6615.
1,1.75,57,5.25,6595.
1,1.75,57,5.75,6537.
1,1.75,57,6.25,6421.
1,1.75,57,6.75,6381.
1,1.75,57,7.25,6391.
1,1.75,57,7.75,6386.
1,1.75,57,8.25,6315.
1,1.75,57,8.75,6252.
1,1.75,57,9.25,6200.
1,1.75,57,9.75,6125.
1,1.75,57,10.25,6064.
1,1.75,57,10.75,6045.
1,1.75,57,10.75,6045.
1,1.75,57.5,2.25,6731.
1,1.75,57.5,2.75,6769.
1,1.75,57.5,3.25,6640.
1,1.75,57.5,3.75,6462.
1,1.75,57.5,4.25,6399.
1,1.75,57.5,4.75,6405.
1,1.75,57.5,5.25,6153.
1,1.75,57.5,5.75,6218.
1,1.75,57.5,6.25,6255.
1,1.75,57.5,6.75,6282.
